movieID	movieTitle	genres	rating
1397	Antapal (2012)	Action, Crime, Drama	6.7
1398	Home of the Brave (2007)	Drama, War	7.2
1399	Unknown (2006)	Crime, Drama, Mystery	6.5
1400	Mort (2012)	Comedy, Drama, Romance	5.4
1401	Passions (1999)	Drama	7.8
1402	Lila & Eve (2015)	Crime, Drama, Mystery	5.8
1403	The Wedding Pact (2014)	Comedy, Romance	3.8
1404	Une femme de ménage (2002)	Comedy, Drama, Romance	6.3
1405	A Mighty Wind (2003)	Comedy, Music	7.3
1406	Happily N'Ever After 2 (2009)	Adventure, Animation, Comedy	3.9
1407	Guilty by Association (2003)	Action, Crime, Drama	2.5
1408	Schpaaa (1998)	Crime, Drama	6
1409	The Break-Up Artist (2009)	Comedy, Romance	4.9
1410	Mishen (2011)	Drama, Sci-Fi	5.9
1411	Sillaui dalbam (2001)	Comedy, Drama	6.6
1412	La tête de maman (2007)	Drama	6.2
1413	Hai-Alarm am Müggelsee (2013)	Comedy	6
1414	A Master Builder (2013)	Drama	6.1
1415	The Breed (2007)	Action, Adventure, Horror	4.7
1416	Phat Girlz (2006)	Comedy	3
1417	Butch Jamie (2008)	Comedy, Romance	4.5
1418	Letting Go of God (2008)	Documentary	8.2
1419	Sylvia (2000)	Drama	6.8
1420	The Beautician and the Beast (1997)	Comedy, Romance	5.3
1421	The Mirror Has Two Faces (1996)	Comedy, Drama, Romance	6.5
1422	He-Man and the Masters of the Universe (2002)	Action, Adventure, Animation	7.5
1423	Dar Alanda Kisa Paslasmalar (2000)	Drama, Sport	7.4
1424	Histoire de Marie et Julien (2003)	Drama, Fantasy, Mystery	7
1425	Neal 'N' Nikki (2005)	Comedy, Musical, Romance	3.3
1426	"Show Me a Hero" Episode #1.2 (2015)	NO DATA	NO DATA
1427	Dedemin insanlari (2011)	Comedy, Drama, Family	8.1
1428	Svadba (2000)	Comedy	8.1
1429	Virus X (2010)	Thriller	NO DATA
1430	Conversaciones con mamá (2004)	Comedy, Drama	7.3
1431	Tortured (2008)	Crime, Drama, Mystery	8.1
1432	Hotel Very Welcome (2007)	Comedy, Drama	6.5
1433	By Hook or by Crook (2001)	Crime, Drama, Romance	5.8
1434	Argo (2004)	Action, Comedy	7.1
1435	Backwash (2010)	Comedy	NO DATA
1436	Stuk! (2014)	Crime, Drama, Thriller	5.1
1437	Iruvar (1997)	Biography, Drama	8.6
1438	Talking Heads 2 (1998)	Drama	8.6
1439	House Hunting (2013)	Comedy, Short	6.3
1440	I Need Romance (2011)	Romance	7
1441	To Write Love on Her Arms (2015)	Biography, Drama, Music	6.6
1442	Hîrtia va fi albastrã (2006)	Action, Drama	7.8
1443	The Dust Factory (2010)	Drama, Family, Fantasy	6.1
1444	Change Scenario (2015)	Drama, Sci-Fi, Thriller	7.5
1445	Lob phee phee mai lob (2003)	Comedy	NO DATA
1446	The Practice (1997)	Comedy	6.5
1447	May in the Summer (2013)	Comedy, Drama	5.7
1448	Afula Express (1997)	Comedy, Drama, Romance	6.8
1449	Restless (2008)	Comedy, Romance	6.3
1450	Kyun! Ho Gaya Na... (2004)	Comedy, Drama, Romance	4.3
1451	Monica Z (2013)	Biography, Drama, Music	6.9
1452	Ya-soo (2006)	Action, Adventure, Crime	6.5
1453	No Greater Love (2009)	Drama	NO DATA
1454	No debes estar aquí (2002)	Horror, Thriller	4.5
1455	Southpaw (2015)	Drama, Sport	7.4
1456	Men in Black (1997)	Comedy, Short	7.9
1457	Get Him to the Greek (2010)	Adventure, Comedy, Music	6.4
1458	Starsky & Hutch (2004)	Comedy, Crime	6.1
1459	The Sitter (2011)	Drama, Thriller	5.5
1460	Fool's Gold (2008)	Drama	4.1
1461	Ella Enchanted (2004)	Comedy, Family, Fantasy	6.3
1462	Diary of a Wimpy Kid (2010)	Comedy, Family	6.2
1463	What's the Worst That Could Happen? (2001)	Comedy, Crime	5.5
1464	Dirty Girl (2011)	Comedy, Drama	6.5
1465	Stitches (2012)	Comedy	4.5
1466	Night of the Demons (2011)	Comedy, Fantasy, Horror	6.3
1467	To Save a Life (2010)	Drama	7
1468	The Reeds (2010)	Horror, Mystery, Thriller	4.7
1469	The Ugly Duckling and Me! (2006)	Adventure, Animation, Comedy	5.6
1470	Conversations with God (2006)	Adventure, Drama	6.6
1471	Strength and Honour (2007)	Action, Drama	6
1472	American Crude (2008)	Comedy, Drama	3.8
1473	The Nature of the Beast (1995)	Crime, Horror, Mystery	6.5
1474	Jersey Shore Shark Attack (2012)	Action, Comedy, Horror	3
1475	Shrek the Musical (2013)	Comedy, Family, Fantasy	7.1
1476	The American Mall (2008)	Comedy, Drama, Musical	4.9
1477	Shirli-myrli (1995)	Comedy	7.1
1478	Supernatural Activity (2012)	Comedy	2.8
1479	Detention (2010)	Drama	6.6
1480	Sharktopus vs. Pteracuda (2014)	Action, Horror, Sci-Fi	3.5
1481	To mikro psari (2014)	Crime, Drama	7
1482	Children of War (2014)	Documentary	8.7
1483	Lady Gaga & the Muppets' Holiday Spectacular (2013)	Comedy, Family, Music	5
1484	Night Claws (2013)	Horror	2.5
1485	New York City Serenade (2008)	Comedy, Drama	5.2
1486	Big Mamma's Boy (2011)	Comedy	4.9
1487	Hush Little Baby (2007)	Thriller	5.2
1488	It's Not You, It's Me (2013)	NO DATA	NO DATA
1489	Anything Is Possible (2013)	Adventure	8.2
1490	Hillbilly Highway (2012)	Comedy	3.4
1491	Province 77 (2002)	Action	5.6
1492	The Magical World of 'Ella Enchanted' (2004)	Documentary	4.5
1493	I'll See You in My Dreams (2015)	Biography, Comedy, Musical	6.8
1494	The Butler (2013)	Comedy, Short	5.5
1495	Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)	Comedy, Crime	6.6
1496	Armored (2009)	Action, Crime, Thriller	5.7
1497	Infestation (2009)	Action, Horror, Sci-Fi	4.1
1498	What If... (2010)	Drama, Fantasy, Short	NO DATA
1499	The Least Among You (2010)	Biography, Drama	4.8
1500	Henry & Me (2014)	Animation, Family	6.1
1501	The Fantastic Four (2015)	Action, Adventure, Family	3.9
1502	Broder Daniel Forever (2009)	Documentary, Music	6.7
1503	The Perfect Score (2004)	Comedy, Crime	5.7
1504	The Bridge to Nowhere (2009)	Crime, Drama	5.6
1505	Crash (2005)	Drama	4.5
1506	Casper (1995)	Comedy, Family, Fantasy	6.1
1507	Chappie (2015)	Action, Crime, Drama	6.8
1508	Beverly Hills Chihuahua (2008)	Adventure, Comedy, Drama	3.8
1509	De ofrivilliga (2008)	Drama	7.1
1510	Garfield (2004)	Action, Family	6.9
1511	Svartur á leik (2012)	Crime, Thriller	6.8
1512	Devil's Pond (2005)	Drama, Thriller	5.4
1513	Hector and the Search for Happiness (2014)	Adventure, Comedy, Drama	7
1514	Set It Off (1996)	Action, Crime, Drama	6.8
1515	Baby Boy (2001)	Crime, Drama, Romance	6.4
1516	Spun (2003)	Comedy, Crime, Drama	6.8
1517	The Hacker Wars (2014)	Crime, Documentary	6.6
1518	Forbidden Woman (2013)	Drama	4.3
1519	First Light (2010)	Documentary	8.4
1520	The Love Punch (2014)	Comedy, Short	NO DATA
1521	Ice Soldiers (2013)	Action, Sci-Fi	4.2
1522	7 días (2005)	Comedy	6.7
1523	Meant to Be (2010)	Drama, Musical, Romance	8
1524	Köshpendiler (2005)	Drama, History, War	6
1525	Cheon-gook-eui Woo-pyeon-bae-dal-boo (2009)	Drama, Fantasy, Romance	6.9
1526	The Women of Doctor Who (2012)	Documentary	8.1
1527	Mini's First Time (2007)	Comedy, Crime, Drama	5.9
1528	The Even Stevens Movie (2003)	Comedy, Family	6.3
1529	Noon-e-neun noon I-e-neun i (2008)	Action, Crime	6
1530	Eye for Eye (2008)	Drama, Romance	6.7
1531	Escape Plan (2013)	Action, Crime, Mystery	6.7
1532	Clueless (1995)	Comedy, Romance	6.8
1533	Spawn (1997)	Action, Animation, Crime	8.1
1534	Choke (2008)	Documentary	7.5
1535	Beautiful Girls (1996)	Comedy, Drama, Romance	7.2
1536	Now Is Good (2012)	Drama, Romance	7.2
1537	Picture This (2008)	Family	NO DATA
1538	Dinner Rush (2002)	Crime, Drama, Romance	7.3
1539	Decoys (2004)	Comedy, Horror, Sci-Fi	4.6
1540	Listen Up Philip (2014)	Comedy, Drama	6.3
1541	Touch of Pink (2004)	Comedy, Drama, Romance	6.6
1542	Cloud 9 (2014)	Adult	6.8
1543	East Side Story (2006)	Documentary, Music	7.2
1544	Knights of Bloodsteel (2009)	Adventure, Drama, Fantasy	4.6
1545	The Oakley Seven (2007)	Horror, Thriller	3.8
1546	Deep in the Valley (2009)	Comedy	4.4
1547	Cuckoo (2012)	Comedy, Short	NO DATA
1548	The Pirate Fairy (2014)	Adventure, Animation, Family	6.6
1549	Suck (2011)	Horror, Short	7.3
1550	"Full Circle" Vera & Bud (2015)	NO DATA	NO DATA
1551	Fasandræberne (2014)	Crime, Mystery, Thriller	7.1
1552	The Simpsons Movie (2007)	Adventure, Animation, Comedy	7.4
1553	Against the Law (1997)	Action, Crime, Drama	5.8
1554	He Kills Coppers (2008)	Crime, Drama	6.5
1555	The Jacket (2005)	Drama, Fantasy, Horror	7.1
1556	Hauru no ugoku shiro (2005)	Adventure, Animation, Family	8.2
1557	Bushwhacked (1995)	Adventure, Comedy, Crime	5.5
1558	Scooby-Doo and the Loch Ness Monster (2004)	Adventure, Animation, Comedy	6.8
1559	Scooby-Doo! And the Samurai Sword (2009)	Action, Animation, Comedy	6.6
1560	The Remaining (2014)	Horror, Thriller	4.3
1561	The Reluctant Fundamentalist (2013)	Drama, Thriller	6.9
1562	Cloudy with a Chance of Meatballs 2 (2013)	Action, Adventure, Animation	6.4
1563	Seven Psychopaths (2012)	Comedy, Crime	7.2
1564	Slash (2003)	Comedy, Horror, Thriller	4.2
1565	Bound (2015)	Short	8
1566	Broadway Idiot (2013)	Documentary, Music, Musical	7.7
1567	The Rules of Attraction (2002)	Comedy, Drama, Romance	6.7
1568	Forget Me Not (2011)	Drama	NO DATA
1569	Pledge This! (2006)	Comedy	1.9
1570	Barbie Diaries (2006)	Animation, Family	5.6
1571	Are We Done Yet? (2007)	Comedy, Family, Fantasy	4.1
1572	The Ledge (2011)	Short	7.7
1573	No One Lives (2013)	Horror, Thriller	6
1574	Cher Ami... ¡y yo! (2009)	Adventure, Animation, Family	6.6
1575	Iron Sky (2012)	Action, Comedy, Sci-Fi	5.9
1576	Spaced (2001)	Action, Comedy	8.6
1577	Extras (2005)	Action, Comedy	5.1
1578	Life Partners (2014)	Comedy, Romance	6.2
1579	Murder by Numbers (2002)	Crime, Thriller	4.7
1580	Black Rain (2009)	Action, Crime, Thriller	6.6
1581	Plastic (2014)	Fantasy, Short	NO DATA
1582	Konferenz der Tiere (2010)	Adventure, Animation, Comedy	4.9
1583	The Looney Tunes Show (2011)	Animation, Comedy, Family	7.8
1584	The Powerpuff Girls (1998)	Action, Animation, Comedy	7.3
1585	Daria in 'Is It Fall Yet?' (2000)	Animation, Comedy	8.2
1586	Tripping the Rift (2000)	Animation, Comedy, Short	7
1587	The Powerpuff Girls Movie (2002)	Action, Adventure, Animation	6.5
1588	The Longest Week (2014)	Comedy, Drama, Romance	5.4
1589	Daria in 'Is It College Yet?' (2002)	Animation, Comedy, Romance	8.3
1590	Country Strong (2011)	Drama, Music	6.3
1591	The Littlest Angel (2013)	Family, Fantasy	6.5
1592	An Oversimplification of Her Beauty (2013)	Animation, Comedy, Drama	6.2
1593	Saints and Soldiers (2005)	Action, Drama, War	6.8
1594	Hemingway & Gellhorn (2012)	Biography, Drama, Romance	6.3
1595	Incognito (1998)	Comedy	NO DATA
1596	White Wall (2010)	Action, Mystery, Sci-Fi	4.2
1597	Babe, I Love You (2010)	NO DATA	NO DATA
1598	Fools Rush In (1997)	Comedy	6.4
1599	And Soon the Darkness (2011)	Horror, Mystery, Thriller	6.7
1600	One-Eyed Monster (2008)	Comedy, Horror, Sci-Fi	4.2
1601	The 39 Steps (2008)	Mystery, Thriller	7.8
1602	Through the Eye (2011)	Action, Crime, Mystery	3.9
1603	The Hurricane (2000)	Action, Drama, Romance	7.3
1604	Smiley (2012)	Comedy	6.9
1605	Anger Management (2003)	Comedy	6.2
1606	In the Time of the Butterflies (2004)	Crime, Drama, Romance	6.8
1607	Johnny Was (2006)	Action, Crime, Drama	5.6
1608	Ziri (2001)	War	7.1
1609	The Proposal (2002)	Crime, Drama	NO DATA
1610	Blinkende lygter (2000)	Action, Comedy, Crime	7.7
1611	Michael Clayton (2007)	Crime, Drama, Mystery	7.3
1612	Couples Retreat (2009)	Comedy	5.5
1613	Drillbit Taylor (2008)	Comedy, Drama	5.7
1614	A Knight's Tale (2001)	Action, Adventure, Romance	6.9
1615	Meet the Fockers (2004)	Comedy, Romance	6.3
1616	Scooby-Doo on Zombie Island (1998)	Adventure, Animation, Comedy	7.8
1617	Baghead (2008)	Comedy, Drama, Horror	6
1618	Cheerful Weather for the Wedding (2012)	Comedy, Drama, Romance	5.6
1619	The Pentagon Papers (2003)	Drama, History, Thriller	6.6
1620	Jurassic Attack (2013)	Reality-TV	NO DATA
1621	Ordinary Couples, ExtraOrdinary Lives! (2008)	NO DATA	NO DATA
1622	"Every Witch Way" The Abyss (2014)	NO DATA	NO DATA
1623	"Teen Wolf" Dreamcatchers (2015)	NO DATA	NO DATA
1624	Metro (1997)	Action, Comedy, Crime	5.5
1625	The Adjustment Bureau (2011)	Romance, Sci-Fi, Thriller	7.1
1626	A Prairie Home Companion (2006)	Comedy, Drama, Music	6.8
1627	Cockneys vs Zombies (2012)	Action, Comedy, Crime	5.9
1628	A Wrinkle in Time (2004)	Adventure, Family, Fantasy	5.7
1629	The Marine (2006)	Action, Drama, Thriller	4.7
1630	Le club des chômeurs (2003)	NO DATA	6.8
1631	The Making of 'A Knight's Tale' (2001)	Documentary, Short	7.4
1632	Underdogs (2006)	Comedy	7.1
1633	Spy (2015)	Thriller	5.8
1634	Underdog (2007)	Action, Animation, Comedy	7.4
1635	Beerfest (2006)	Comedy	6.3
1636	Dark Tide (2012)	Thriller	5
1637	It Runs in the Family (2003)	Comedy, Family	5.7
1638	Seeing Other People (2011)	Comedy, Romance	5.9
1639	Iron Invader (2011)	Sci-Fi	3.7
1640	Lian ai tong gao (2010)	Comedy, Romance	5.9
1641	Animal Games (2004)	Documentary	6.6
1642	Torque (2004)	Action, Comedy, Crime	4
1643	Death Race 2 (2010)	Action, Sci-Fi, Thriller	5.6
1644	The Smurfs (2011)	Adventure, Animation, Comedy	5.5
1645	Sky High (2005)	Action, Drama, Romance	5.9
1646	TMNT (2007)	Action, Adventure, Animation	6.3
1647	In Her Shoes (2005)	Comedy, Drama, Romance	6.5
1648	Once Upon a Time in the Midlands (2002)	Comedy, Drama, Romance	6.2
1649	Tickets (2005)	Comedy, Drama	7
1650	Hostile Makeover (2009)	Drama	6
1651	The Death and Life of Bobby Z (2007)	Action, Crime, Thriller	5.9
1652	Astérix et les Vikings (2006)	Adventure, Animation, Comedy	6
1653	16 Wishes (2010)	Drama, Family, Fantasy	5.5
1654	The King of Fighters (2010)	Action, Sci-Fi, Thriller	3.1
1655	Jersey Boys (2014)	Biography, Drama, Music	6.8
1656	Ice Spiders (2007)	Horror	3.1
1657	The Pool Boys (2010)	Comedy	4.7
1658	Knucklehead (2010)	Action, Comedy, Drama	5.3
1659	Earthstorm (2006)	Action, Drama, Sci-Fi	3.6
1660	Jerusalem Countdown (2011)	Thriller	4.1
1661	Locker 13 (2014)	Family, Fantasy, Horror	9
1662	"Boy Meets World" Can I Help to Cheer You? (1999)	NO DATA	NO DATA
1663	"Trailer Park Boys" The Super-Duper-Industrial-Bubbles-Honey-Oil-Inator (2014)	NO DATA	NO DATA
1664	"Young & Hungry" Young & Oh, Brother (2015)	NO DATA	NO DATA
1665	Asterix et les Vikings (2006)	NO DATA	NO DATA
1666	Mongolian Death Worm (2010)	Action, Horror, Sci-Fi	3.3
1667	Kaboom (2010)	Animation, Short	6.1
1668	The Bear Family & Me (2011)	Documentary	8.5
1669	Mou ga ji bo (2011)	Comedy	3.4
1670	Bride Wars (2009)	Comedy, Romance	5.5
1671	Madea's Witness Protection (2012)	Comedy, Crime, Drama	4.9
1672	Ji jie hao (2007)	Action, Biography, Drama	7.3
1673	Lepa sela lepo gore (1997)	Comedy, Drama, History	8.7
1674	Stung (2015)	Crime, Drama, Short	5.8
1675	Arpointeu (2004)	Action, Horror, War	6.4
1676	Android Cop (2015)	Action, Sci-Fi	3.1
1677	Seed of Chucky (2004)	Comedy, Fantasy, Horror	4.9
1678	Over Her Dead Body (2008)	Comedy, Fantasy, Romance	5.2
1679	El cuerpo (2012)	Comedy, Drama	NO DATA
1680	Gossip (2000)	Drama	NO DATA
1681	Caffeine (2007)	Comedy	5.6
1682	Space Warriors (2013)	Adventure, Animation	NO DATA
1683	Finding Joy (2013)	NO DATA	8
1684	The Ring (2002)	Drama, Short	5.3
1685	Eagle Eye (2008)	Action, Mystery, Thriller	6.6
1686	Bones (2001)	Crime, Horror	4.1
1687	Til Death (2006)	Comedy, Crime, Fantasy	6.9
1688	Bad Boy (2002)	Comedy, Short	6.8
1689	Life After Beth (2014)	Horror, Short	7.4
1690	The Truth About Jane (2000)	Drama, Romance	6.8
1691	Relax... It's Just Sex (1998)	Comedy	6.9
1692	The Knot (2012)	Action, Crime, Drama	NO DATA
1693	Sorte Nula (2004)	Crime, Mystery	6.4
1694	Ghost Storm (2011)	Action, Horror, Sci-Fi	3.7
1695	"Dark Matter" Episode #1.6 (2015)	NO DATA	NO DATA
1696	An American Werewolf in Paris (1997)	Comedy, Fantasy, Horror	5.1
1697	Death of a President (2006)	Crime, Drama, Mystery	6.4
1698	Furious Seven (2015)	Action, Crime, Thriller	7.2
1699	Harry Potter and the Order of the Phoenix (2007)	Adventure, Family, Fantasy	7.5
1700	Minority Report (2002)	Action, Adventure, Crime	7.7
1701	Hulk (2003)	Action, Animation, Sci-Fi	6.6
1702	Red Lights (2012)	Mystery	6.4
1703	Piranha 3D (2010)	Comedy, Horror, Thriller	5.5
1704	It's a Boy Girl Thing (2006)	Comedy, Fantasy, Romance	6.3
1705	Nine Months (1995)	Comedy, Romance	5.5
1706	Tesis (1996)	Mystery, Thriller	7.5
1707	A Simple Plan (1999)	Crime, Drama, Thriller	7.5
1708	The Princess and the Frog (2009)	Adventure, Animation, Comedy	7.1
1709	Obsessed (2009)	Adult, Crime, Drama	7.2
1710	The Full Monty (1997)	Comedy, Drama	7.2
1711	The Benchwarmers (2006)	Action, Comedy, Family	5.6
1712	Earth to Echo (2014)	Adventure, Family, Sci-Fi	5.8
1713	Middle Men (2010)	Comedy, Crime, Drama	6.6
1714	Confessions of a Shopaholic (2009)	Comedy, Family, Romance	5.9
1715	Five Minutes of Heaven (2009)	Drama, Thriller	6.7
1716	Owning Mahowny (2003)	Crime, Drama, Thriller	7.1
1717	Keeping Mum (2005)	Comedy	7.5
1718	Into the Storm (2014)	Biography, Drama, History	7.1
1719	Kôkaku Kidôtai (1995)	Action, Animation, Crime	8
1720	Zire darakhatan zeyton (1995)	Drama	7.8
1721	La noche de los girasoles (2006)	Crime, Drama, Thriller	7.2
1722	The Saratov Approach (2013)	Action, Drama, Thriller	5.6
1723	Wedding Wars (2006)	Comedy, Drama, Romance	6.1
1724	Thoda Pyaar Thoda Magic (2008)	Comedy, Drama, Family	4.9
1725	Les soeurs fâchées (2004)	Comedy, Drama	6.4
1726	Wyatt Earp's Revenge (2012)	Drama, Western	4.5
1727	Zack and Miri Make a Porno (2008)	Comedy, Romance	6.6
1728	Our Girl (2013)	Drama, War	7.5
1729	Into Temptation (2009)	Drama	NO DATA
1730	Day of the Mummy (2014)	Comedy, Short	NO DATA
1731	Dudley Do-Right (1999)	Comedy, Family, Romance	3.9
1732	Min bedste fjende (2010)	Drama	6.6
1733	J'ai vu tuer Ben Barka (2005)	Drama	5.9
1734	One Chance (2013)	Biography, Comedy, Drama	6.8
1735	The Ark (2015)	Family	7.6
1736	Une rose entre nous (2007)	Short	6.5
1737	Pushing Up Daisies (2005)	Action, Comedy	4.1
1738	Bloody Sunday (2002)	Drama, History, War	7.7
1739	Calendar Girls (2003)	Comedy, Drama	6.9
1740	The Phoenix Before (2000)	Adult	NO DATA
1741	"Teen Wolf" Required Reading (2015)	NO DATA	NO DATA
1742	Un air de famille (1999)	Comedy, Drama	7.6
1743	Mo gong (2006)	Action, Drama, War	6.7
1744	House of Saddam (2008)	Biography, Drama, History	7.6
1745	Muertos de risa (1999)	Comedy, Drama	6.6
1746	Whiteout (2009)	Action, Crime, Horror	5.5
1747	Paperback Hero (1999)	Drama, Sport	6
1748	Skeleton Crew (2010)	Action, Crime, Drama	8
1749	Kidô senshi Gundam Seed Destiny (2004)	Action, Animation, Drama	7.2
1750	Proie (2011)	Adventure, Drama, Horror	5.3
1751	And Now a Word from Our Sponsor (2013)	Comedy, Family	NO DATA
1752	Leviafan (2015)	Crime, Drama	7.6
1753	Blue in the Face (1995)	Comedy	6.7
1754	Stripped Naked (2009)	Drama, Thriller	3.5
1755	Barrymore (2012)	Comedy, Music, Talk-Show	4.6
1756	Scooby-Doo! Moon Monster Madness (2015)	Adventure, Animation, Comedy	6.6
1757	Power Play (1998)	Drama, Thriller	5.7
1758	Mrs In-Betweeny (2008)	Drama	8.2
1759	"Chasing Life" The Age of Consent (2015)	NO DATA	NO DATA
1760	Episode 3 (2015)	Comedy, Drama, Romance	NO DATA
1761	Staten Island (2009)	Adventure	NO DATA
1762	Crime d'amour (2010)	NO DATA	5.2
1763	Into the Storm (2009)	Biography, Drama, History	7.1
1764	La gran aventura de Mortadelo y Filemón (2003)	Action, Adventure, Comedy	5.2
1765	Serving Sara (2002)	Comedy, Romance	5.3
1766	Kokoda (2006)	Action, Drama, War	6.2
1767	Deterrence (2000)	Drama, Thriller	6.5
1768	Suchîmubôi (2004)	Action, Adventure, Animation	6.9
1769	Chroniques sexuelles d'une famille d'aujourd'hui (2012)	Comedy, Drama, Romance	5.3
1770	Så som i himmelen (2004)	Comedy, Drama, Music	7.6
1771	The Mangler 2 (2002)	Horror, Sci-Fi	2.2
1772	The Andromeda Strain (2008)	Sci-Fi, Thriller	7.2
1773	Un crime au paradis (2001)	Comedy	6.5
1774	Nachtrit (2006)	Crime, Drama, Thriller	6.9
1775	Mixed Kebab (2012)	Drama, Romance	6.3
1776	Ma vraie vie à Rouen (2003)	Comedy, Drama, Sport	6.6
1777	Leave (2011)	Drama, Romance	NO DATA
1778	Wishin' and Hopin' (2014)	Crime, Drama, Mystery	NO DATA
1779	Gods and Monsters (1998)	Biography, Drama	7.5
1780	Andoromedia (1998)	Crime, Drama, Romance	4.8
1781	A Stranger in Paradise (2013)	Comedy	NO DATA
1782	L'intouchable (2006)	Drama	5.2
1783	É na Terra não é na Lua (2012)	Documentary, History	7.5
1784	The Lazarus Effect (2015)	Documentary, Short	6.1
1785	The Carpenter's Miracle (2013)	Comedy, Drama, Family	5.2
1786	Död vid ankomst (2008)	Action, Drama, Thriller	6.9
1787	Scorched (2003)	Adult	7.2
1788	Silent Night (2012)	NO DATA	NO DATA
1789	Marmoulak (2004)	Comedy, Drama	8.6
1790	"The Messengers" Harvest (2015)	NO DATA	NO DATA
1791	"Indian Summers" Episode #1.4 (2015)	NO DATA	NO DATA
1792	"Under the Dome" Move On (2015)	NO DATA	NO DATA
1793	April Fool's Day (2008)	Horror, Mystery	6.2
1794	Fertile Ground (2011)	Comedy, Short	NO DATA
1795	Eye of the Beholder (2000)	Drama, Mystery, Thriller	4.9
1796	State of Emergency (2011)	Drama, Thriller	6.4
1797	Caníbal (2013)	Thriller	5.9
1798	Graduation (2008)	Comedy, Crime, Drama	6.6
1799	Deepsea Challenge 3D (2014)	Documentary	6.8
1800	Sanctum (2011)	Adventure, Drama, Thriller	5.9
1801	Eden (2006)	Drama, Romance	4.7
1802	Nae anaeui modeun geot (2012)	Comedy, Drama, Romance	6.7
1803	Sherlock (2002)	Action, Adventure, Crime	6
1804	A Daughter's Nightmare (2014)	Drama, Mystery, Thriller	5.9
1805	The Ghosts of Edendale (2003)	Horror, Thriller, Western	3.8
1806	Erskineville Kings (1999)	Drama	6.4
1807	Dead of the Nite (2013)	Horror	2.9
1808	My Awkward Sexual Adventure (2013)	Comedy, Romance	6.1
1809	Snehaveedu (2011)	Drama, Family	5.6
1810	Jake Squared (2014)	Comedy, Drama	4.5
1811	Stranded (2015)	Drama	NO DATA
1812	The Big Hit (1998)	Action, Comedy, Crime	6.1
1813	Control (2005)	Adult	NO DATA
1814	S (2001)	Short	4.1
1815	My Mother (2015)	Biography	NO DATA
1816	The Calcium Kid (2004)	Comedy	5.6
1817	Held Up (2000)	Comedy	5.1
1818	The Hunted (2014)	Crime, Drama, Film-Noir	6.7
1819	Mindscape (2014)	Adventure, Fantasy, Sci-Fi	8.6
1820	Good Kill (2015)	Drama, Short	7.4
1821	Desperate Acts of Magic (2013)	Comedy	5
1822	That Day We Sang (2014)	Musical	7.5
1823	Bushi no ichibun (2006)	Drama, Romance	7.8
1824	Mutant X (2001)	Action, Adventure, Drama	6.1
1825	Booky & the Secret Santa (2007)	Drama, Family	7.2
1826	Compulsion (2013)	Biography, Crime, Drama	7.5
1827	Gotta Catch Santa Claus (2008)	Animation, Fantasy	5.7
1828	Veronika Decides to Die (2015)	Drama, Romance	6.5
1829	The Hunchback of Notre Dame II (2002)	Adventure, Animation, Comedy	4.8
1830	February (2003)	Drama, Romance	7.1
1831	Wanted (2008)	Crime, Drama	NO DATA
1832	The Frozen (2012)	Drama, Thriller	4.4
1833	Diplomatic Siege (1999)	Action, Thriller	3.9
1834	Tur & retur (2003)	Family	5.6
1835	Vaada Raha... I Promise (2009)	Drama	6.2
1836	Forever and a Day (2011)	Drama, History	7.3
1837	Strawberry Shortcakes (2007)	Drama	7.2
1838	Born (2007)	NO DATA	3.9
1839	Veronika wa shinu koto ni shita (2006)	Drama	6.2
1840	"Power" Three Moves Ahead (2015)	NO DATA	NO DATA
1841	Laugh Your Way to a Better Marriage (2005)	Family	7.8